mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0009218692779541015,0.000541805905739637,0.0005994796752929688,0.00036985571022170815,gini,20,8,5,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 8, 'min_samples_split': 5}",0.9,0.8,0.9,0.9333333333333333,0.9666666666666667,0.9,0.05577733510227169,141
0.0008018016815185547,0.0004555405586540865,0.0006506443023681641,0.0003061248876997366,gini,20,8,10,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 8, 'min_samples_split': 10}",0.9,0.8,0.9,0.9333333333333333,0.9666666666666667,0.9,0.05577733510227169,141
0.0008687973022460938,0.0003250385593310923,0.0006737709045410156,0.0005116138510196277,gini,20,8,20,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 8, 'min_samples_split': 20}",0.9,0.8,0.9,0.9333333333333333,0.9666666666666667,0.9,0.05577733510227169,141
0.0010746479034423827,0.0009461633858996802,0.00041294097900390625,0.000199712016919563,gini,,1,2,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.9666666666666667,0.9,0.9666666666666667,0.9333333333333333,1.0,0.9533333333333334,0.03399346342395189,16
0.0005001544952392579,4.944490939839289e-05,0.0003113746643066406,3.320478413710556e-05,gini,,1,5,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.9666666666666667,0.9,0.9666666666666667,0.9,1.0,0.9466666666666667,0.039999999999999994,24
0.0007112026214599609,0.00048270677959895967,0.0003242015838623047,5.100561944171829e-05,gini,,1,10,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.9333333333333333,0.8,0.9333333333333333,0.9,1.0,0.9133333333333333,0.06531972647421808,93
0.0005205631256103516,6.601338164717314e-05,0.0003072261810302734,2.5099758663602516e-05,gini,,1,20,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.9333333333333333,0.8,0.9333333333333333,0.9,1.0,0.9133333333333333,0.06531972647421808,93
0.001077556610107422,0.0007749971357125043,0.0006472110748291015,0.00031327862353066325,gini,,2,2,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9,1.0,0.96,0.03265986323710903,6
0.0004957675933837891,5.658966303220134e-05,0.0003002166748046875,1.9528446517846898e-05,gini,,2,5,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9,1.0,0.96,0.03265986323710903,6
0.001617765426635742,0.0014692273261245432,0.00066070556640625,0.00038721835580718156,gini,,2,10,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.9333333333333333,0.8,0.9333333333333333,0.9,1.0,0.9133333333333333,0.06531972647421808,93
0.0004889488220214844,5.936735604065141e-05,0.0002932548522949219,1.9071101993303744e-05,gini,,2,20,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 20}",0.9333333333333333,0.8,0.9333333333333333,0.9,1.0,0.9133333333333333,0.06531972647421808,93
0.0004467010498046875,1.322447489331491e-05,0.0002800941467285156,3.5279505373180223e-06,gini,,4,2,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.9333333333333333,0.9666666666666667,0.9,0.8666666666666667,1.0,0.9333333333333332,0.04714045207910316,44
0.0007975578308105468,0.0003534086374805579,0.0005083084106445312,0.0002583269870491728,gini,,4,5,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.9333333333333333,0.9666666666666667,0.9,0.8666666666666667,1.0,0.9333333333333332,0.04714045207910316,44
0.0004509925842285156,9.734487812808716e-06,0.0002812385559082031,6.023266858916521e-06,gini,,4,10,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.9333333333333333,0.8,0.9,0.8666666666666667,1.0,0.9,0.06666666666666665,141
0.0006029605865478516,0.00030027549360133745,0.0010571002960205079,0.0011276134517363445,gini,,4,20,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 20}",0.9333333333333333,0.8,0.9,0.8666666666666667,1.0,0.9,0.06666666666666665,141
0.0009427070617675781,0.00039116196331829585,0.0005825519561767578,0.00029812328947517974,gini,,8,2,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 2}",0.9,0.8,0.9,0.9333333333333333,0.9666666666666667,0.9,0.05577733510227169,141
0.0012740135192871095,0.0007590110582241735,0.001129150390625,0.0010157279880403925,gini,,8,5,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 5}",0.9,0.8,0.9,0.9333333333333333,0.9666666666666667,0.9,0.05577733510227169,141
0.0012824058532714844,0.00034676119435360906,0.000705099105834961,0.00019076148085832848,gini,,8,10,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 10}",0.9,0.8,0.9,0.9333333333333333,0.9666666666666667,0.9,0.05577733510227169,141
0.001237964630126953,0.0010737230047839154,0.0006336688995361329,0.0005728712847128069,gini,,8,20,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 20}",0.9,0.8,0.9,0.9333333333333333,0.9666666666666667,0.9,0.05577733510227169,141
0.0009696483612060547,0.0006810751613764129,0.0007695198059082031,0.0005250715183067663,entropy,3,1,2,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.9,0.9666666666666667,0.9,0.9,0.9666666666666667,0.9266666666666665,0.03265986323710904,61
0.0009447574615478515,0.0006772980727586514,0.00043659210205078126,0.00021827985379318374,entropy,3,1,5,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.9,0.9666666666666667,0.9,0.9,0.9666666666666667,0.9266666666666665,0.03265986323710904,61
0.0010175228118896485,0.0004309968405100766,0.0005382537841796875,0.00021387917201846673,entropy,3,1,10,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.9,0.9666666666666667,0.9,0.9,0.9666666666666667,0.9266666666666665,0.03265986323710904,61
0.0016496658325195312,0.0013215816506303765,0.0010997295379638673,0.001054441508848574,entropy,3,1,20,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.9,0.9666666666666667,0.9,0.9,0.9666666666666667,0.9266666666666665,0.03265986323710904,61
0.0006683826446533203,0.0003606154141590892,0.00042600631713867186,0.0002525217400965944,entropy,3,2,2,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.9,0.9666666666666667,0.9,0.9,0.9666666666666667,0.9266666666666665,0.03265986323710904,61
0.0008315086364746094,0.0007080354818741697,0.00042467117309570314,0.00020454604515363097,entropy,3,2,5,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.9,0.9666666666666667,0.9,0.9,0.9666666666666667,0.9266666666666665,0.03265986323710904,61
0.0008153915405273438,0.0003584134692082101,0.0015326499938964843,0.002218769579457342,entropy,3,2,10,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.9,0.9666666666666667,0.9,0.9,0.9666666666666667,0.9266666666666665,0.03265986323710904,61
0.0009105682373046875,0.0004120249256423462,0.000502920150756836,0.00024902856994755686,entropy,3,2,20,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 20}",0.9,0.9666666666666667,0.9,0.9,0.9666666666666667,0.9266666666666665,0.03265986323710904,61
0.0004497528076171875,2.068923842103452e-05,0.0002974987030029297,2.815940430278569e-05,entropy,3,4,2,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.9,0.8,0.9,0.9,0.9666666666666667,0.8933333333333333,0.053333333333333316,209
0.0004518985748291016,3.514603635736794e-05,0.0003070831298828125,3.493202404672815e-05,entropy,3,4,5,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.9,0.8,0.9,0.9,0.9666666666666667,0.8933333333333333,0.053333333333333316,209
0.0011204242706298827,0.0008759356556230324,0.0005353927612304687,0.0003054611019656889,entropy,3,4,10,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.9,0.8,0.9,0.9,0.9666666666666667,0.8933333333333333,0.053333333333333316,209
0.0010393142700195312,0.0004491842577516287,0.0008332252502441407,0.00048010726193067443,entropy,3,4,20,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 20}",0.9,0.8,0.9,0.9,0.9666666666666667,0.8933333333333333,0.053333333333333316,209
0.0017041206359863282,0.0012714445716014873,0.0006893157958984375,0.00023052940841734415,entropy,3,8,2,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 8, 'min_samples_split': 2}",0.9,0.8,0.9,0.9333333333333333,0.9666666666666667,0.9,0.05577733510227169,141
0.0005266189575195313,9.238114183317304e-05,0.0003070354461669922,1.8793313305880633e-05,entropy,3,8,5,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 8, 'min_samples_split': 5}",0.9,0.8,0.9,0.9333333333333333,0.9666666666666667,0.9,0.05577733510227169,141
0.0013123035430908203,0.0017084532283803643,0.0003098487854003906,4.121418062777898e-05,entropy,3,8,10,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 8, 'min_samples_split': 10}",0.9,0.8,0.9,0.9333333333333333,0.9666666666666667,0.9,0.05577733510227169,141
0.0007755279541015625,0.00041985988072689063,0.00047588348388671875,0.0002374398647266243,entropy,3,8,20,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 8, 'min_samples_split': 20}",0.9,0.8,0.9,0.9333333333333333,0.9666666666666667,0.9,0.05577733510227169,141
0.00070343017578125,0.0002677395676721859,0.0005899906158447265,0.00038893951737618815,entropy,5,1,2,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.9666666666666667,1.0,0.9333333333333333,0.9333333333333333,1.0,0.9666666666666668,0.029814239699997188,1
0.000484466552734375,3.155170618513527e-05,0.000293731689453125,1.3701913874108126e-05,entropy,5,1,5,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.9666666666666667,1.0,0.9333333333333333,0.9,0.9666666666666667,0.9533333333333334,0.03399346342395189,16
0.0006282806396484375,0.00022156203535826673,0.00031604766845703123,4.0716309354418114e-05,entropy,5,1,10,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.9333333333333333,0.8,0.9333333333333333,0.9,0.9666666666666667,0.9066666666666666,0.0573488351136175,117
0.0014783382415771485,0.0006852782166529881,0.0013124942779541016,0.0007971896039152824,entropy,5,1,20,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.9333333333333333,0.8,0.9333333333333333,0.9,0.9666666666666667,0.9066666666666666,0.0573488351136175,117
0.0008533477783203125,0.0003600427286078153,0.00038700103759765626,8.762852945917858e-05,entropy,5,2,2,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.9666666666666667,1.0,0.9333333333333333,0.9,0.9666666666666667,0.9533333333333334,0.03399346342395189,16
0.00047359466552734377,1.7944288902480575e-05,0.00028481483459472654,7.5358376560739165e-06,entropy,5,2,5,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.9666666666666667,1.0,0.9333333333333333,0.9,0.9666666666666667,0.9533333333333334,0.03399346342395189,16
0.0010570526123046876,0.0005153353385384189,0.0010475635528564454,0.000801927692460473,entropy,5,2,10,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.9333333333333333,0.8,0.9333333333333333,0.9,0.9666666666666667,0.9066666666666666,0.0573488351136175,117
0.0007137298583984375,0.0002834825820390387,0.00031027793884277346,2.5228966924722977e-05,entropy,5,2,20,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 20}",0.9333333333333333,0.8,0.9333333333333333,0.9,0.9666666666666667,0.9066666666666666,0.0573488351136175,117
0.0014348030090332031,0.0011266495724601042,0.0007666587829589844,0.0003753764841178077,entropy,5,4,2,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.9333333333333333,0.9666666666666667,0.9,0.8666666666666667,0.9666666666666667,0.9266666666666665,0.038873012632301994,61
0.001153421401977539,0.0012469211217062614,0.0004055023193359375,0.00019391193805926786,entropy,5,4,5,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.9333333333333333,0.9666666666666667,0.9,0.8666666666666667,0.9666666666666667,0.9266666666666665,0.038873012632301994,61
0.00047621726989746096,3.531995629583677e-05,0.00031213760375976564,4.045237569963493e-05,entropy,5,4,10,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.9333333333333333,0.8,0.9,0.8666666666666667,0.9666666666666667,0.8933333333333333,0.0573488351136175,209
0.0008744239807128906,0.00033901903342492806,0.000595998764038086,0.0002548264974882202,entropy,5,4,20,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 20}",0.9333333333333333,0.8,0.9,0.8666666666666667,0.9666666666666667,0.8933333333333333,0.0573488351136175,209
0.0019299507141113282,0.0021828081336946062,0.0005568504333496094,0.0002373152763171133,entropy,5,8,2,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 8, 'min_samples_split': 2}",0.9,0.8,0.9,0.9333333333333333,0.9666666666666667,0.9,0.05577733510227169,141
0.0006346225738525391,0.0003667695967384451,0.00029397010803222656,2.2108486834252496e-05,entropy,5,8,5,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 8, 'min_samples_split': 5}",0.9,0.8,0.9,0.9333333333333333,0.9666666666666667,0.9,0.05577733510227169,141
0.0008563995361328125,0.00035120757800492666,0.00045342445373535155,0.00019517547766803264,entropy,5,8,10,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 8, 'min_samples_split': 10}",0.9,0.8,0.9,0.9333333333333333,0.9666666666666667,0.9,0.05577733510227169,141
0.0007961273193359375,0.0003199635745338218,0.001215076446533203,0.001262304951282804,entropy,5,8,20,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 8, 'min_samples_split': 20}",0.9,0.8,0.9,0.9333333333333333,0.9666666666666667,0.9,0.05577733510227169,141
0.0005066394805908203,5.2496284590836994e-05,0.0002947330474853516,2.0186269063619305e-05,entropy,7,1,2,"{'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.9666666666666667,0.9,0.9333333333333333,0.9333333333333333,1.0,0.9466666666666667,0.03399346342395189,24
0.00044884681701660154,9.885145965461685e-06,0.0002765178680419922,2.886342229923545e-06,entropy,7,1,5,"{'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.9666666666666667,0.9,0.9333333333333333,0.9,0.9666666666666667,0.9333333333333332,0.029814239699997188,44
0.0005198001861572265,5.451010019259475e-05,0.0008351325988769532,0.0010744069559218883,entropy,7,1,10,"{'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.9333333333333333,0.8,0.9333333333333333,0.9,0.9666666666666667,0.9066666666666666,0.0573488351136175,117
0.0004573345184326172,1.4730641310631867e-05,0.00029673576354980467,2.877529528805222e-05,entropy,7,1,20,"{'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.9333333333333333,0.8,0.9333333333333333,0.9,0.9666666666666667,0.9066666666666666,0.0573488351136175,117
0.0005873680114746094,0.0001757784756716371,0.0004230022430419922,0.00024724530386458616,entropy,7,2,2,"{'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9,0.9666666666666667,0.9466666666666667,0.026666666666666658,24
0.0006916046142578125,0.00043444487726701633,0.00032176971435546873,5.389348485577748e-05,entropy,7,2,5,"{'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9,0.9666666666666667,0.9466666666666667,0.026666666666666658,24
0.0017705917358398437,0.001145290766344477,0.0009649753570556641,0.0003647987074416067,entropy,7,2,10,"{'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.9333333333333333,0.8,0.9333333333333333,0.9,0.9666666666666667,0.9066666666666666,0.0573488351136175,117
0.0006360054016113281,0.00016749767030147187,0.00039992332458496096,7.642624232648512e-05,entropy,7,2,20,"{'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 20}",0.9333333333333333,0.8,0.9333333333333333,0.9,0.9666666666666667,0.9066666666666666,0.0573488351136175,117
0.0005426883697509765,0.00015281432457409308,0.00033769607543945315,9.978671760863762e-05,entropy,7,4,2,"{'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.9333333333333333,0.9666666666666667,0.9,0.8666666666666667,0.9666666666666667,0.9266666666666665,0.038873012632301994,61
0.001574563980102539,0.0009515365291041961,0.0007425785064697265,0.00017650284412834333,entropy,7,4,5,"{'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.9333333333333333,0.9666666666666667,0.9,0.8666666666666667,0.9666666666666667,0.9266666666666665,0.038873012632301994,61
0.0011423587799072265,0.0005159387438654513,0.0016001224517822265,0.0017479800366031915,entropy,7,4,10,"{'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.9333333333333333,0.8,0.9,0.8666666666666667,0.9666666666666667,0.8933333333333333,0.0573488351136175,209
0.0010589122772216796,0.0008749051605401251,0.0003949642181396484,0.00010764925973933976,entropy,7,4,20,"{'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 4, 'min_samples_split': 20}",0.9333333333333333,0.8,0.9,0.8666666666666667,0.9666666666666667,0.8933333333333333,0.0573488351136175,209
0.0021602153778076173,0.002077676962526875,0.0006705284118652344,0.0002752354552691078,entropy,7,8,2,"{'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 8, 'min_samples_split': 2}",0.9,0.8,0.9,0.9333333333333333,0.9666666666666667,0.9,0.05577733510227169,141
0.0006291389465332032,0.00029211370451996736,0.0004376888275146484,0.0001858496543458863,entropy,7,8,5,"{'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 8, 'min_samples_split': 5}",0.9,0.8,0.9,0.9333333333333333,0.9666666666666667,0.9,0.05577733510227169,141
0.0017356395721435547,0.001000807797165541,0.0004754066467285156,0.00020618788295397308,entropy,7,8,10,"{'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 8, 'min_samples_split': 10}",0.9,0.8,0.9,0.9333333333333333,0.9666666666666667,0.9,0.05577733510227169,141
0.0010494709014892579,0.00042552835254015424,0.000819540023803711,0.0005503976135293748,entropy,7,8,20,"{'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 8, 'min_samples_split': 20}",0.9,0.8,0.9,0.9333333333333333,0.9666666666666667,0.9,0.05577733510227169,141
0.004224586486816406,0.003083361270481892,0.0008301258087158204,0.00036760778433792934,entropy,10,1,2,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.9666666666666667,0.9,0.9333333333333333,0.9333333333333333,1.0,0.9466666666666667,0.03399346342395189,24
0.0009360790252685546,0.00034430655614422627,0.0006951332092285156,0.00028006017184694547,entropy,10,1,5,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.9666666666666667,0.9,0.9333333333333333,0.9,0.9666666666666667,0.9333333333333332,0.029814239699997188,44
0.00216217041015625,0.0010636930308504345,0.0007672309875488281,0.00040937737782420833,entropy,10,1,10,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.9333333333333333,0.8,0.9333333333333333,0.9,0.9666666666666667,0.9066666666666666,0.0573488351136175,117
0.0010407447814941406,0.0003643895342441614,0.0007872581481933594,0.00041456544483023725,entropy,10,1,20,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.9333333333333333,0.8,0.9333333333333333,0.9,0.9666666666666667,0.9066666666666666,0.0573488351136175,117
0.0006665229797363281,0.00022642845301431563,0.00048427581787109376,0.0003071907103798146,entropy,10,2,2,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9,0.9666666666666667,0.9466666666666667,0.026666666666666658,24
0.002208709716796875,0.00231984040458511,0.0006803512573242187,0.0002628276759427388,entropy,10,2,5,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9,0.9666666666666667,0.9466666666666667,0.026666666666666658,24
0.0006143569946289063,0.0001279943563562176,0.0003107547760009766,1.6447495374534684e-05,entropy,10,2,10,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.9333333333333333,0.8,0.9333333333333333,0.9,0.9666666666666667,0.9066666666666666,0.0573488351136175,117
0.002562427520751953,0.0035618698106280925,0.0010721206665039063,0.0014534884007086875,entropy,10,2,20,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 20}",0.9333333333333333,0.8,0.9333333333333333,0.9,0.9666666666666667,0.9066666666666666,0.0573488351136175,117
0.0006498336791992187,0.0002768776464530686,0.00041146278381347655,0.0002252774952765626,entropy,10,4,2,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.9333333333333333,0.9666666666666667,0.9,0.8666666666666667,0.9666666666666667,0.9266666666666665,0.038873012632301994,61
0.0007696151733398438,0.0002979471109471639,0.0008232593536376953,0.0007480918230606987,entropy,10,4,5,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.9333333333333333,0.9666666666666667,0.9,0.8666666666666667,0.9666666666666667,0.9266666666666665,0.038873012632301994,61
0.0005228042602539063,5.508416577385793e-05,0.0004714012145996094,0.00026848072183514914,entropy,10,4,10,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.9333333333333333,0.8,0.9,0.8666666666666667,0.9666666666666667,0.8933333333333333,0.0573488351136175,209
0.0011039257049560546,0.0006107944580344092,0.0005918502807617188,0.00028012698113876605,entropy,10,4,20,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 20}",0.9333333333333333,0.8,0.9,0.8666666666666667,0.9666666666666667,0.8933333333333333,0.0573488351136175,209
0.0007580280303955078,0.0005221513763521712,0.00042977333068847654,0.00014382823639228826,entropy,10,8,2,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 8, 'min_samples_split': 2}",0.9,0.8,0.9,0.9333333333333333,0.9666666666666667,0.9,0.05577733510227169,141
0.001233053207397461,0.0014542090500725292,0.0005567550659179687,0.0004040807491625005,entropy,10,8,5,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 8, 'min_samples_split': 5}",0.9,0.8,0.9,0.9333333333333333,0.9666666666666667,0.9,0.05577733510227169,141
0.001105022430419922,0.0006460258627402054,0.0007371902465820312,0.0005269198609771773,entropy,10,8,10,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 8, 'min_samples_split': 10}",0.9,0.8,0.9,0.9333333333333333,0.9666666666666667,0.9,0.05577733510227169,141
0.003161191940307617,0.0024630364683480128,0.0009521961212158204,0.00029198189608582536,entropy,10,8,20,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 8, 'min_samples_split': 20}",0.9,0.8,0.9,0.9333333333333333,0.9666666666666667,0.9,0.05577733510227169,141
0.0012918472290039062,0.0008019228893820495,0.0009542465209960938,0.00037605972210248413,entropy,15,1,2,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.9666666666666667,0.9,0.9333333333333333,0.9333333333333333,1.0,0.9466666666666667,0.03399346342395189,24
0.002046680450439453,0.0025015747291148886,0.0005101680755615235,0.000211835593134984,entropy,15,1,5,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.9666666666666667,0.9,0.9333333333333333,0.9,0.9666666666666667,0.9333333333333332,0.029814239699997188,44
0.0006409645080566406,0.0001294719224500046,0.002061796188354492,0.003464119875559771,entropy,15,1,10,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.9333333333333333,0.8,0.9333333333333333,0.9,0.9666666666666667,0.9066666666666666,0.0573488351136175,117
0.0013030529022216796,0.0005480464686718422,0.0007298469543457031,0.00032776172710323703,entropy,15,1,20,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.9333333333333333,0.8,0.9333333333333333,0.9,0.9666666666666667,0.9066666666666666,0.0573488351136175,117
0.0006695747375488281,0.000298216512941768,0.0007967948913574219,0.0005273666560711093,entropy,15,2,2,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9,0.9666666666666667,0.9466666666666667,0.026666666666666658,24
0.0011660099029541016,0.0005616401848696766,0.000622415542602539,0.0003152348273491664,entropy,15,2,5,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9,0.9666666666666667,0.9466666666666667,0.026666666666666658,24
0.0009317874908447265,0.00032846845181767214,0.0011010169982910156,0.0004023690841783602,entropy,15,2,10,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.9333333333333333,0.8,0.9333333333333333,0.9,0.9666666666666667,0.9066666666666666,0.0573488351136175,117
0.0014835357666015624,0.0018562119081021724,0.00036878585815429686,8.988164145298401e-05,entropy,15,2,20,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 20}",0.9333333333333333,0.8,0.9333333333333333,0.9,0.9666666666666667,0.9066666666666666,0.0573488351136175,117
